Series,Country,Year,Period,NAComponent,Measure,Source,DataSource,Value,DataStatus,DataConfidentiality,CommentEN,CommentFR,CommentConfidentiality,RefDate
5100,410,2007,A00,00,0940,0101,4809,1187479862375,00,0,NA,NA,0,26-Aug-25
5100,410,2007,A00,00,0100,0101,4809,1220756188517,00,0,NA,NA,0,26-Aug-25
5100,410,2008,A00,00,0940,0101,4809,1223156560996,00,0,NA,NA,0,26-Aug-25
5100,410,2008,A00,00,0100,0101,4809,1093486639028,00,0,NA,NA,0,26-Aug-25
5100,410,2009,A00,00,0940,0101,4809,1233184753861,00,0,NA,NA,0,26-Aug-25
5100,410,2009,A00,00,0100,0101,4809,982822153135,00,0,NA,NA,0,26-Aug-25
5100,410,2010,A00,00,0940,0101,4809,1319281537670,00,0,NA,NA,0,26-Aug-25
5100,410,2010,A00,00,0100,0101,4809,1192830015738,00,0,NA,NA,0,26-Aug-25
5100,410,2011,A00,00,0940,0101,4809,1367937063745,00,0,NA,NA,0,26-Aug-25
5100,410,2011,A00,00,0100,0101,4809,1307103437904,00,0,NA,NA,0,26-Aug-25
5100,410,2012,A00,00,0940,0101,4809,1402787524458,00,0,NA,NA,0,26-Aug-25
5100,410,2012,A00,00,0100,0101,4809,1335343625940,00,0,NA,NA,0,26-Aug-25
5100,410,2013,A00,00,0940,0101,4809,1448958816286,00,0,NA,NA,0,26-Aug-25
5100,410,2013,A00,00,0100,0101,4809,1434669686502,00,0,NA,NA,0,26-Aug-25
5100,410,2014,A00,00,0940,0101,4809,1495538208413,00,0,NA,NA,0,26-Aug-25
5100,410,2014,A00,00,0100,0101,4809,1556252422020,00,0,NA,NA,0,26-Aug-25
5100,410,2015,A00,00,0940,0101,4809,1539212301136,00,0,NA,NA,0,26-Aug-25
5100,410,2015,A00,00,0100,0101,4809,1539212301136,00,0,NA,NA,0,26-Aug-25
5100,410,2016,A00,00,0940,0101,4809,1588028842393,00,0,NA,NA,0,26-Aug-25
5100,410,2016,A00,00,0100,0101,4809,1579150518945,00,0,NA,NA,0,26-Aug-25
5100,410,2017,A00,00,0940,0101,4809,1642548917820,00,0,NA,NA,0,26-Aug-25
5100,410,2017,A00,00,0100,0101,4809,1710196706310,00,0,NA,NA,0,26-Aug-25
5100,410,2018,A00,00,0940,0101,4809,1694718171579,00,0,NA,NA,0,26-Aug-25
5100,410,2018,A00,00,0100,0101,4809,1824251399035,00,0,NA,NA,0,26-Aug-25
5100,410,2019,A00,00,0940,0101,4809,1733930596323,00,0,NA,NA,0,26-Aug-25
5100,410,2019,A00,00,0100,0101,4809,1751045752055,00,0,NA,NA,0,26-Aug-25
5100,410,2020,A00,00,0940,0101,4809,1721788880531,00,0,NA,NA,0,26-Aug-25
5100,410,2020,A00,00,0100,0101,4809,1744070227117,00,0,NA,NA,0,26-Aug-25
5100,410,2021,A00,00,0940,0101,4809,1801214449835,00,0,NA,NA,0,26-Aug-25
5100,410,2021,A00,00,0100,0101,4809,1942313617563,00,0,NA,NA,0,26-Aug-25
5100,410,2022,A00,00,0940,0101,4809,1850343736946,00,0,NA,NA,0,26-Aug-25
5100,410,2022,A00,00,0100,0101,4809,1799363117331,00,0,NA,NA,0,26-Aug-25
5100,410,2023,A00,00,0940,0101,4809,1876324895887,00,0,NA,NA,0,26-Aug-25
5100,410,2023,A00,00,0100,0101,4809,1839058255866,00,0,NA,NA,0,26-Aug-25
5100,410,2024,A00,00,0940,0101,0100,1913851393805,00,0,NA,NA,0,26-Aug-25
5100,410,2024,A00,00,0100,0101,0100,2303638650194,00,0,NA,NA,0,26-Aug-25
5100,412,2008,A00,00,0940,0101,4809,4580656210,00,0,NA,NA,0,26-Aug-25
5100,412,2008,A00,00,0100,0101,4809,5202943075,00,0,NA,NA,0,26-Aug-25
5100,412,2009,A00,00,0940,0101,4809,4811286929,00,0,NA,NA,0,26-Aug-25
5100,412,2009,A00,00,0100,0101,4809,5035779642,00,0,NA,NA,0,26-Aug-25
5100,412,2010,A00,00,0940,0101,4809,5048960791,00,0,NA,NA,0,26-Aug-25
5100,412,2010,A00,00,0100,0101,4809,5343951952,00,0,NA,NA,0,26-Aug-25
5100,412,2011,A00,00,0940,0101,4809,5368045556,00,0,NA,NA,0,26-Aug-25
5100,412,2011,A00,00,0100,0101,4809,6341613113,00,0,NA,NA,0,26-Aug-25
5100,412,2012,A00,00,0940,0101,4809,5459957030,00,0,NA,NA,0,26-Aug-25
5100,412,2012,A00,00,0100,0101,4809,6163488430,00,0,NA,NA,0,26-Aug-25
5100,412,2013,A00,00,0940,0101,4809,5751563526,00,0,NA,NA,0,26-Aug-25
5100,412,2013,A00,00,0100,0101,4809,6735328840,00,0,NA,NA,0,26-Aug-25
5100,412,2014,A00,00,0940,0101,4809,5944173247,00,0,NA,NA,0,26-Aug-25
5100,412,2014,A00,00,0100,0101,4809,7074392884,00,0,NA,NA,0,26-Aug-25
5100,412,2015,A00,00,0940,0101,4809,6295844356,00,0,NA,NA,0,26-Aug-25
5100,412,2015,A00,00,0100,0101,4809,6295844356,00,0,NA,NA,0,26-Aug-25
5100,412,2016,A00,00,0940,0101,4809,6646634609,00,0,NA,NA,0,26-Aug-25
5100,412,2016,A00,00,0100,0101,4809,6682676277,00,0,NA,NA,0,26-Aug-25
5100,412,2017,A00,00,0940,0101,4809,6967377199,00,0,NA,NA,0,26-Aug-25
5100,412,2017,A00,00,0100,0101,4809,7180768692,00,0,NA,NA,0,26-Aug-25
5100,412,2018,A00,00,0940,0101,4809,7204730030,00,0,NA,NA,0,26-Aug-25
5100,412,2018,A00,00,0100,0101,4809,7878763993,00,0,NA,NA,0,26-Aug-25
5100,412,2019,A00,00,0940,0101,4809,7547444674,00,0,NA,NA,0,26-Aug-25
5100,412,2019,A00,00,0100,0101,4809,7899204691,00,0,NA,NA,0,26-Aug-25
5100,412,2020,A00,00,0940,0101,4809,7144389292,00,0,NA,NA,0,26-Aug-25
5100,412,2020,A00,00,0100,0101,4809,7734496314,00,0,NA,NA,0,26-Aug-25
5100,412,2021,A00,00,0940,0101,4809,7912099786,00,0,NA,NA,0,26-Aug-25
5100,412,2021,A00,00,0100,0101,4809,9412100728,00,0,NA,NA,0,26-Aug-25
5100,412,2022,A00,00,0940,0101,4809,8250603341,00,0,NA,NA,0,26-Aug-25
5100,412,2022,A00,00,0100,0101,4809,9367634256,00,0,NA,NA,0,26-Aug-25
5100,412,2023,A00,00,0940,0101,4809,8586259945,00,0,NA,NA,0,26-Aug-25
5100,412,2023,A00,00,0100,0101,4809,10466753840,00,0,NA,NA,0,26-Aug-25
5100,412,2024,A00,00,0940,0101,0100,8955469123,00,0,NA,NA,0,26-Aug-25
5100,412,2024,A00,00,0100,0101,0100,11651508699,00,0,NA,NA,0,26-Aug-25
5100,414,1970,A00,00,0940,0101,4809,56065584257,00,0,NA,NA,0,26-Aug-25
5100,414,1970,A00,00,0100,0101,4809,2872798856,00,0,NA,NA,0,26-Aug-25
5100,414,1971,A00,00,0940,0101,4809,60014665140,00,0,NA,NA,0,26-Aug-25
5100,414,1971,A00,00,0100,0101,4809,3880957238,00,0,NA,NA,0,26-Aug-25
5100,414,1972,A00,00,0940,0101,4809,62355703013,00,0,NA,NA,0,26-Aug-25
5100,414,1972,A00,00,0100,0101,4809,4447500673,00,0,NA,NA,0,26-Aug-25
5100,414,1973,A00,00,0940,0101,4809,58258886731,00,0,NA,NA,0,26-Aug-25
5100,414,1973,A00,00,0100,0101,4809,5405089807,00,0,NA,NA,0,26-Aug-25
5100,414,1974,A00,00,0940,0101,4809,50690288554,00,0,NA,NA,0,26-Aug-25
5100,414,1974,A00,00,0100,0101,4809,13003518988,00,0,NA,NA,0,26-Aug-25
5100,414,1975,A00,00,0940,0101,4809,44468355367,00,0,NA,NA,0,26-Aug-25
5100,414,1975,A00,00,0100,0101,4809,12015901717,00,0,NA,NA,0,26-Aug-25
5100,414,1976,A00,00,0940,0101,4809,47406016971,00,0,NA,NA,0,26-Aug-25
5100,414,1976,A00,00,0100,0101,4809,13119579689,00,0,NA,NA,0,26-Aug-25
5100,414,1977,A00,00,0940,0101,4809,45582052994,00,0,NA,NA,0,26-Aug-25
5100,414,1977,A00,00,0100,0101,4809,14139849159,00,0,NA,NA,0,26-Aug-25
5100,414,1978,A00,00,0940,0101,4809,48934510146,00,0,NA,NA,0,26-Aug-25
5100,414,1978,A00,00,0100,0101,4809,15502480944,00,0,NA,NA,0,26-Aug-25
5100,414,1979,A00,00,0940,0101,4809,55736020671,00,0,NA,NA,0,26-Aug-25
5100,414,1979,A00,00,0100,0101,4809,24749780951,00,0,NA,NA,0,26-Aug-25
5100,414,1980,A00,00,0940,0101,4809,44917243695,00,0,NA,NA,0,26-Aug-25
5100,414,1980,A00,00,0100,0101,4809,28690618373,00,0,NA,NA,0,26-Aug-25
5100,414,1981,A00,00,0940,0101,4809,36416776071,00,0,NA,NA,0,26-Aug-25
5100,414,1981,A00,00,0100,0101,4809,25248817580,00,0,NA,NA,0,26-Aug-25
5100,414,1982,A00,00,0940,0101,4809,32138131606,00,0,NA,NA,0,26-Aug-25
5100,414,1982,A00,00,0100,0101,4809,21583058729,00,0,NA,NA,0,26-Aug-25
5100,414,1983,A00,00,0940,0101,4809,34689408319,00,0,NA,NA,0,26-Aug-25
5100,414,1983,A00,00,0100,0101,4809,20869595122,00,0,NA,NA,0,26-Aug-25
5100,414,1984,A00,00,0940,0101,4809,36507690164,00,0,NA,NA,0,26-Aug-25
5100,414,1984,A00,00,0100,0101,4809,21701541634,00,0,NA,NA,0,26-Aug-25
5100,414,1985,A00,00,0940,0101,4809,34950786336,00,0,NA,NA,0,26-Aug-25
5100,414,1985,A00,00,0100,0101,4809,21446152292,00,0,NA,NA,0,26-Aug-25
5100,414,1986,A00,00,0940,0101,4809,37945269249,00,0,NA,NA,0,26-Aug-25
5100,414,1986,A00,00,0100,0101,4809,17904664463,00,0,NA,NA,0,26-Aug-25
5100,414,1987,A00,00,0940,0101,4809,41036348384,00,0,NA,NA,0,26-Aug-25
5100,414,1987,A00,00,0100,0101,4809,22367499123,00,0,NA,NA,0,26-Aug-25
5100,414,1988,A00,00,0940,0101,4809,36911121449,00,0,NA,NA,0,26-Aug-25
5100,414,1988,A00,00,0100,0101,4809,20689587203,00,0,NA,NA,0,26-Aug-25
5100,414,1989,A00,00,0940,0101,4809,46468465395,00,0,NA,NA,0,26-Aug-25
5100,414,1989,A00,00,0100,0101,4809,24314160880,00,0,NA,NA,0,26-Aug-25
5100,414,1990,A00,00,0940,0101,4809,34280301550,00,0,NA,NA,0,26-Aug-25
5100,414,1990,A00,00,0100,0101,4809,18470818672,00,0,NA,NA,0,26-Aug-25
5100,414,1991,A00,00,0940,0101,4809,20222707313,00,0,NA,NA,0,26-Aug-25
5100,414,1991,A00,00,0100,0101,4809,11014231800,00,0,NA,NA,0,26-Aug-25
5100,414,1992,A00,00,0940,0101,4809,36968995435,00,0,NA,NA,0,26-Aug-25
5100,414,1992,A00,00,0100,0101,4809,19868859615,00,0,NA,NA,0,26-Aug-25
5100,414,1993,A00,00,0940,0101,4809,49447309911,00,0,NA,NA,0,26-Aug-25
5100,414,1993,A00,00,0100,0101,4809,23956511858,00,0,NA,NA,0,26-Aug-25
5100,414,1994,A00,00,0940,0101,4809,53714711628,00,0,NA,NA,0,26-Aug-25
5100,414,1994,A00,00,0100,0101,4809,24859339675,00,0,NA,NA,0,26-Aug-25
5100,414,1995,A00,00,0940,0101,4809,54453409660,00,0,NA,NA,0,26-Aug-25
5100,414,1995,A00,00,0100,0101,4809,26554064403,00,0,NA,NA,0,26-Aug-25
5100,414,1996,A00,00,0940,0101,4809,56081858630,00,0,NA,NA,0,26-Aug-25
5100,414,1996,A00,00,0100,0101,4809,31492085246,00,0,NA,NA,0,26-Aug-25
5100,414,1997,A00,00,0940,0101,4809,57483561542,00,0,NA,NA,0,26-Aug-25
5100,414,1997,A00,00,0100,0101,4809,30351196173,00,0,NA,NA,0,26-Aug-25
5100,414,1998,A00,00,0940,0101,4809,59586115908,00,0,NA,NA,0,26-Aug-25
5100,414,1998,A00,00,0100,0101,4809,25945377090,00,0,NA,NA,0,26-Aug-25
5100,414,1999,A00,00,0940,0101,4809,58521096541,00,0,NA,NA,0,26-Aug-25
5100,414,1999,A00,00,0100,0101,4809,30123384331,00,0,NA,NA,0,26-Aug-25
5100,414,2000,A00,00,0940,0101,4809,61262662529,00,0,NA,NA,0,26-Aug-25
5100,414,2000,A00,00,0100,0101,4809,37717816724,00,0,NA,NA,0,26-Aug-25
5100,414,2001,A00,00,0940,0101,4809,61395036475,00,0,NA,NA,0,26-Aug-25
5100,414,2001,A00,00,0100,0101,4809,34889597791,00,0,NA,NA,0,26-Aug-25
5100,414,2002,A00,00,0940,0101,4809,63248271730,00,0,NA,NA,0,26-Aug-25
5100,414,2002,A00,00,0100,0101,4809,38135756834,00,0,NA,NA,0,26-Aug-25
5100,414,2003,A00,00,0940,0101,4809,74203539556,00,0,NA,NA,0,26-Aug-25
5100,414,2003,A00,00,0100,0101,4809,47873988053,00,0,NA,NA,0,26-Aug-25
5100,414,2004,A00,00,0940,0101,4809,81801804096,00,0,NA,NA,0,26-Aug-25
5100,414,2004,A00,00,0100,0101,4809,59436715304,00,0,NA,NA,0,26-Aug-25
5100,414,2005,A00,00,0940,0101,4809,90480240041,00,0,NA,NA,0,26-Aug-25
5100,414,2005,A00,00,0100,0101,4809,80797945205,00,0,NA,NA,0,26-Aug-25
5100,414,2006,A00,00,0940,0101,4809,97280024935,00,0,NA,NA,0,26-Aug-25
5100,414,2006,A00,00,0100,0101,4809,101558975068,00,0,NA,NA,0,26-Aug-25
5100,414,2007,A00,00,0940,0101,4809,103108714557,00,0,NA,NA,0,26-Aug-25
5100,414,2007,A00,00,0100,0101,4809,114635467558,00,0,NA,NA,0,26-Aug-25
5100,414,2008,A00,00,0940,0101,4809,105665649711,00,0,NA,NA,0,26-Aug-25
5100,414,2008,A00,00,0100,0101,4809,147380280181,00,0,NA,NA,0,26-Aug-25
5100,414,2009,A00,00,0940,0101,4809,98188639705,00,0,NA,NA,0,26-Aug-25
5100,414,2009,A00,00,0100,0101,4809,105967843518,00,0,NA,NA,0,26-Aug-25
5100,414,2010,A00,00,0940,0101,4809,95860976227,00,0,NA,NA,0,26-Aug-25
5100,414,2010,A00,00,0100,0101,4809,115416047508,00,0,NA,NA,0,26-Aug-25
5100,414,2011,A00,00,0940,0101,4809,105090916953,00,0,NA,NA,0,26-Aug-25
5100,414,2011,A00,00,0100,0101,4809,154040737005,00,0,NA,NA,0,26-Aug-25
5100,414,2012,A00,00,0940,0101,4809,112054668151,00,0,NA,NA,0,26-Aug-25
5100,414,2012,A00,00,0100,0101,4809,174047199613,00,0,NA,NA,0,26-Aug-25
5100,414,2013,A00,00,0940,0101,4809,113342512942,00,0,NA,NA,0,26-Aug-25
5100,414,2013,A00,00,0100,0101,4809,174167626657,00,0,NA,NA,0,26-Aug-25
5100,414,2014,A00,00,0940,0101,4809,113909350118,00,0,NA,NA,0,26-Aug-25
5100,414,2014,A00,00,0100,0101,4809,162650542606,00,0,NA,NA,0,26-Aug-25
5100,414,2015,A00,00,0940,0101,4809,114584570272,00,0,NA,NA,0,26-Aug-25
5100,414,2015,A00,00,0100,0101,4809,114584570272,00,0,NA,NA,0,26-Aug-25
5100,414,2016,A00,00,0940,0101,4809,117938646691,00,0,NA,NA,0,26-Aug-25
5100,414,2016,A00,00,0100,0101,4809,109406169163,00,0,NA,NA,0,26-Aug-25
5100,414,2017,A00,00,0940,0101,4809,112380976260,00,0,NA,NA,0,26-Aug-25
5100,414,2017,A00,00,0100,0101,4809,120687635293,00,0,NA,NA,0,26-Aug-25
5100,414,2018,A00,00,0940,0101,4809,115463960528,00,0,NA,NA,0,26-Aug-25
5100,414,2018,A00,00,0100,0101,4809,138646089714,00,0,NA,NA,0,26-Aug-25
5100,414,2019,A00,00,0940,0101,4809,118077853185,00,0,NA,NA,0,26-Aug-25
5100,414,2019,A00,00,0100,0101,4809,140856319232,00,0,NA,NA,0,26-Aug-25
5100,414,2020,A00,00,0940,0101,4809,112389536907,00,0,NA,NA,0,26-Aug-25
5100,414,2020,A00,00,0100,0101,4809,111045426311,00,0,NA,NA,0,26-Aug-25
5100,414,2021,A00,00,0940,0101,4809,114930446411,00,0,NA,NA,0,26-Aug-25
5100,414,2021,A00,00,0100,0101,4809,148459236936,00,0,NA,NA,0,26-Aug-25
5100,414,2022,A00,00,0940,0101,4809,121664461324,00,0,NA,NA,0,26-Aug-25
5100,414,2022,A00,00,0100,0101,4809,183940122320,00,0,NA,NA,0,26-Aug-25
5100,414,2023,A00,00,0940,0101,4809,117235356761,00,0,NA,NA,0,26-Aug-25
5100,414,2023,A00,00,0100,0101,4809,163704691686,00,0,NA,NA,0,26-Aug-25
5100,414,2024,A00,00,0940,0101,0100,114421708199,00,0,NA,NA,0,26-Aug-25
5100,414,2024,A00,00,0100,0101,0100,NA,00,0,NA,NA,0,26-Aug-25
5100,417,1992,A00,00,0940,0101,4809,4191494024,00,0,NA,NA,0,26-Aug-25
5100,417,1992,A00,00,0100,0101,4809,2187267109,00,0,NA,NA,0,26-Aug-25
5100,417,1993,A00,00,0940,0101,4809,3543517206,00,0,NA,NA,0,26-Aug-25
5100,417,1993,A00,00,0100,0101,4809,1892960703,00,0,NA,NA,0,26-Aug-25
5100,417,1994,A00,00,0940,0101,4809,2831796147,00,0,NA,NA,0,26-Aug-25
5100,417,1994,A00,00,0100,0101,4809,1545056893,00,0,NA,NA,0,26-Aug-25
5100,417,1995,A00,00,0940,0101,4809,2678204568,00,0,NA,NA,0,26-Aug-25
5100,417,1995,A00,00,0100,0101,4809,1491893740,00,0,NA,NA,0,26-Aug-25
5100,417,1996,A00,00,0940,0101,4809,2867942035,00,0,NA,NA,0,26-Aug-25
5100,417,1996,A00,00,0100,0101,4809,1826706229,00,0,NA,NA,0,26-Aug-25
5100,417,1997,A00,00,0940,0101,4809,3152305769,00,0,NA,NA,0,26-Aug-25
5100,417,1997,A00,00,0100,0101,4809,1767355780,00,0,NA,NA,0,26-Aug-25
5100,417,1998,A00,00,0940,0101,4809,3219192504,00,0,NA,NA,0,26-Aug-25
5100,417,1998,A00,00,0100,0101,4809,1640373876,00,0,NA,NA,0,26-Aug-25
5100,417,1999,A00,00,0940,0101,4809,3336879403,00,0,NA,NA,0,26-Aug-25
5100,417,1999,A00,00,0100,0101,4809,1249598370,00,0,NA,NA,0,26-Aug-25
5100,417,2000,A00,00,0940,0101,4809,3518516981,00,0,NA,NA,0,26-Aug-25
5100,417,2000,A00,00,0100,0101,4809,1370076479,00,0,NA,NA,0,26-Aug-25
5100,417,2001,A00,00,0940,0101,4809,3705952939,00,0,NA,NA,0,26-Aug-25
5100,417,2001,A00,00,0100,0101,4809,1527209964,00,0,NA,NA,0,26-Aug-25
5100,417,2002,A00,00,0940,0101,4809,3705310897,00,0,NA,NA,0,26-Aug-25
5100,417,2002,A00,00,0100,0101,4809,1605696848,00,0,NA,NA,0,26-Aug-25
5100,417,2003,A00,00,0940,0101,4809,3965805117,00,0,NA,NA,0,26-Aug-25
5100,417,2003,A00,00,0100,0101,4809,1921528579,00,0,NA,NA,0,26-Aug-25
5100,417,2004,A00,00,0940,0101,4809,4244473385,00,0,NA,NA,0,26-Aug-25
5100,417,2004,A00,00,0100,0101,4809,2212211701,00,0,NA,NA,0,26-Aug-25
5100,417,2005,A00,00,0940,0101,4809,4237023681,00,0,NA,NA,0,26-Aug-25
5100,417,2005,A00,00,0100,0101,4809,2460246796,00,0,NA,NA,0,26-Aug-25
5100,417,2006,A00,00,0940,0101,4809,4368494235,00,0,NA,NA,0,26-Aug-25
5100,417,2006,A00,00,0100,0101,4809,2834168893,00,0,NA,NA,0,26-Aug-25
5100,417,2007,A00,00,0940,0101,4809,4741689226,00,0,NA,NA,0,26-Aug-25
5100,417,2007,A00,00,0100,0101,4809,3802570572,00,0,NA,NA,0,26-Aug-25
5100,417,2008,A00,00,0940,0101,4809,5140067751,00,0,NA,NA,0,26-Aug-25
5100,417,2008,A00,00,0100,0101,4809,5139958956,00,0,NA,NA,0,26-Aug-25
5100,417,2009,A00,00,0940,0101,4809,5288425247,00,0,NA,NA,0,26-Aug-25
5100,417,2009,A00,00,0100,0101,4809,4690061344,00,0,NA,NA,0,26-Aug-25
5100,417,2010,A00,00,0940,0101,4809,5263486800,00,0,NA,NA,0,26-Aug-25
5100,417,2010,A00,00,0100,0101,4809,4794361821,00,0,NA,NA,0,26-Aug-25
5100,417,2011,A00,00,0940,0101,4809,5576994512,00,0,NA,NA,0,26-Aug-25
5100,417,2011,A00,00,0100,0101,4809,6197765942,00,0,NA,NA,0,26-Aug-25
5100,417,2012,A00,00,0940,0101,4809,5572078379,00,0,NA,NA,0,26-Aug-25
5100,417,2012,A00,00,0100,0101,4809,6605136482,00,0,NA,NA,0,26-Aug-25
5100,417,2013,A00,00,0940,0101,4809,6180302866,00,0,NA,NA,0,26-Aug-25
5100,417,2013,A00,00,0100,0101,4809,7335033799,00,0,NA,NA,0,26-Aug-25
5100,417,2014,A00,00,0940,0101,4809,6429000641,00,0,NA,NA,0,26-Aug-25
5100,417,2014,A00,00,0100,0101,4809,7468102369,00,0,NA,NA,0,26-Aug-25
5100,417,2015,A00,00,0940,0101,4809,6751853115,00,0,NA,NA,0,26-Aug-25
5100,417,2015,A00,00,0100,0101,4809,6751853115,00,0,NA,NA,0,26-Aug-25
5100,417,2016,A00,00,0940,0101,4809,7122321890,00,0,NA,NA,0,26-Aug-25
5100,417,2016,A00,00,0100,0101,4809,6964252800,00,0,NA,NA,0,26-Aug-25
5100,417,2017,A00,00,0940,0101,4809,7542215475,00,0,NA,NA,0,26-Aug-25
5100,417,2017,A00,00,0100,0101,4809,7960704639,00,0,NA,NA,0,26-Aug-25
5100,417,2018,A00,00,0940,0101,4809,7911979987,00,0,NA,NA,0,26-Aug-25
5100,417,2018,A00,00,0100,0101,4809,8642188048,00,0,NA,NA,0,26-Aug-25
5100,417,2019,A00,00,0940,0101,4809,8367283637,00,0,NA,NA,0,26-Aug-25
5100,417,2019,A00,00,0100,0101,4809,9371275240,00,0,NA,NA,0,26-Aug-25
5100,417,2020,A00,00,0940,0101,4809,7769108406,00,0,NA,NA,0,26-Aug-25
5100,417,2020,A00,00,0100,0101,4809,8270468646,00,0,NA,NA,0,26-Aug-25
5100,417,2021,A00,00,0940,0101,4809,8196953798,00,0,NA,NA,0,26-Aug-25
5100,417,2021,A00,00,0100,0101,4809,9249133946,00,0,NA,NA,0,26-Aug-25
5100,417,2022,A00,00,0940,0101,4809,8932016056,00,0,NA,NA,0,26-Aug-25
5100,417,2022,A00,00,0100,0101,4809,12134931513,00,0,NA,NA,0,26-Aug-25
5100,417,2023,A00,00,0940,0101,4809,9481459362,00,0,NA,NA,0,26-Aug-25
5100,417,2023,A00,00,0100,0101,4809,13987627975,00,0,NA,NA,0,26-Aug-25
5100,417,2024,A00,00,0940,0101,0100,10334790705,00,0,NA,NA,0,26-Aug-25
5100,417,2024,A00,00,0100,0101,0100,17336855376,00,0,NA,NA,0,26-Aug-25
5100,418,1970,A00,00,0940,0101,4809,1050323751,00,0,NA,NA,0,26-Aug-25
5100,418,1970,A00,00,0100,0101,4809,119095550,00,0,NA,NA,0,26-Aug-25
5100,418,1971,A00,00,0940,0101,4809,1102721190,00,0,NA,NA,0,26-Aug-25
5100,418,1971,A00,00,0100,0101,4809,131375991,00,0,NA,NA,0,26-Aug-25
5100,418,1972,A00,00,0940,0101,4809,1140784160,00,0,NA,NA,0,26-Aug-25
5100,418,1972,A00,00,0100,0101,4809,141790407,00,0,NA,NA,0,26-Aug-25
5100,418,1973,A00,00,0940,0101,4809,1240371892,00,0,NA,NA,0,26-Aug-25
5100,418,1973,A00,00,0100,0101,4809,162616680,00,0,NA,NA,0,26-Aug-25
5100,418,1974,A00,00,0940,0101,4809,1285555529,00,0,NA,NA,0,26-Aug-25
5100,418,1974,A00,00,0100,0101,4809,183706830,00,0,NA,NA,0,26-Aug-25
5100,418,1975,A00,00,0940,0101,4809,1371321039,00,0,NA,NA,0,26-Aug-25
5100,418,1975,A00,00,0100,0101,4809,214114407,00,0,NA,NA,0,26-Aug-25
5100,418,1976,A00,00,0940,0101,4809,1411856345,00,0,NA,NA,0,26-Aug-25
5100,418,1976,A00,00,0100,0101,4809,232575571,00,0,NA,NA,0,26-Aug-25
5100,418,1977,A00,00,0940,0101,4809,1383699654,00,0,NA,NA,0,26-Aug-25
5100,418,1977,A00,00,0100,0101,4809,242099813,00,0,NA,NA,0,26-Aug-25
5100,418,1978,A00,00,0940,0101,4809,1397466841,00,0,NA,NA,0,26-Aug-25
5100,418,1978,A00,00,0100,0101,4809,261707162,00,0,NA,NA,0,26-Aug-25
5100,418,1979,A00,00,0940,0101,4809,1369542989,00,0,NA,NA,0,26-Aug-25
5100,418,1979,A00,00,0100,0101,4809,277757041,00,0,NA,NA,0,26-Aug-25
5100,418,1980,A00,00,0940,0101,4809,1506550206,00,0,NA,NA,0,26-Aug-25
5100,418,1980,A00,00,0100,0101,4809,333143542,00,0,NA,NA,0,26-Aug-25
5100,418,1981,A00,00,0940,0101,4809,1737531598,00,0,NA,NA,0,26-Aug-25
5100,418,1981,A00,00,0100,0101,4809,420576043,00,0,NA,NA,0,26-Aug-25
5100,418,1982,A00,00,0940,0101,4809,1860613953,00,0,NA,NA,0,26-Aug-25
5100,418,1982,A00,00,0100,0101,4809,478194181,00,0,NA,NA,0,26-Aug-25
5100,418,1983,A00,00,0940,0101,4809,1947784327,00,0,NA,NA,0,26-Aug-25
5100,418,1983,A00,00,0100,0101,4809,520205691,00,0,NA,NA,0,26-Aug-25
5100,418,1984,A00,00,0940,0101,4809,2087388268,00,0,NA,NA,0,26-Aug-25
5100,418,1984,A00,00,0100,0101,4809,577604084,00,0,NA,NA,0,26-Aug-25
5100,418,1985,A00,00,0940,0101,4809,2193218101,00,0,NA,NA,0,26-Aug-25
5100,418,1985,A00,00,0100,0101,4809,626081402,00,0,NA,NA,0,26-Aug-25
5100,418,1986,A00,00,0940,0101,4809,2300359728,00,0,NA,NA,0,26-Aug-25
5100,418,1986,A00,00,0100,0101,4809,669890866,00,0,NA,NA,0,26-Aug-25
5100,418,1987,A00,00,0940,0101,4809,2267561374,00,0,NA,NA,0,26-Aug-25
5100,418,1987,A00,00,0100,0101,4809,676698791,00,0,NA,NA,0,26-Aug-25
5100,418,1988,A00,00,0940,0101,4809,2221978831,00,0,NA,NA,0,26-Aug-25
5100,418,1988,A00,00,0100,0101,4809,686486487,00,0,NA,NA,0,26-Aug-25
5100,418,1989,A00,00,0940,0101,4809,2537291773,00,0,NA,NA,0,26-Aug-25
5100,418,1989,A00,00,0100,0101,4809,814638253,00,0,NA,NA,0,26-Aug-25
5100,418,1990,A00,00,0940,0101,4809,2707406497,00,0,NA,NA,0,26-Aug-25
5100,418,1990,A00,00,0100,0101,4809,901795440,00,0,NA,NA,0,26-Aug-25
5100,418,1991,A00,00,0940,0101,4809,2823731940,00,0,NA,NA,0,26-Aug-25
5100,418,1991,A00,00,0100,0101,4809,1071274659,00,0,NA,NA,0,26-Aug-25
5100,418,1992,A00,00,0940,0101,4809,2980727420,00,0,NA,NA,0,26-Aug-25
5100,418,1992,A00,00,0100,0101,4809,1228791031,00,0,NA,NA,0,26-Aug-25
5100,418,1993,A00,00,0940,0101,4809,3155798029,00,0,NA,NA,0,26-Aug-25
5100,418,1993,A00,00,0100,0101,4809,1387010214,00,0,NA,NA,0,26-Aug-25
5100,418,1994,A00,00,0940,0101,4809,3400090184,00,0,NA,NA,0,26-Aug-25
5100,418,1994,A00,00,0100,0101,4809,1608568307,00,0,NA,NA,0,26-Aug-25
